Time	CALL	SET	Ta_Sense	Ta_Comp	HUM	HELD	T	POT	WEB	SCH	OAT	Ta_Obs
21:53	0	68	69.322	69.802	37	0	4	68	62	68	36	74.237
21:53	0	68	69.322	69.802	37	0	4	68	62	68	36	74.255
21:54	0	68	69.322	69.802	37	0	4	68	62	68	36	74.273
21:54	0	68	69.285	69.765	37	0	4	68	62	68	36	74.291
21:55	0	68	69.285	69.765	37	0	4	68	62	68	36	74.309
21:55	0	68	69.285	69.764	37	0	4	68	62	68	36	74.327
21:56	0	68	69.285	69.764	37	0	4	68	62	68	36	74.345
21:56	0	68	69.267	69.746	37	0	4	68	62	68	36	74.363
21:57	0	68	69.267	69.745	37	0	4	68	62	68	36	74.381
21:57	0	68	69.267	69.745	37	0	4	68	62	68	36	74.399
21:58	0	68	69.267	69.745	36	0	4	68	62	68	36	74.417
21:58	0	68	69.231	69.708	36	0	4	68	62	68	36	74.435
21:59	0	68	69.231	69.708	36	0	4	68	62	68	36	74.453
21:59	0	68	69.213	69.69	36	0	4	68	62	68	36	74.471
22:00	0	68	69.213	69.689	36	0	4	68	62	68	36	74.489
22:00	0	62	69.213	69.689	36	0	4	68	62	62	34	74.506
22:01	0	62	69.213	69.688	36	0	4	68	62	62	34	74.524
22:01	0	62	69.213	69.687	36	0	4	68	62	62	34	74.542
22:02	0	62	69.177	69.65	36	0	4	68	62	62	34	74.56
22:02	0	62	69.177	69.649	36	0	4	68	62	62	34	74.578
22:03	0	62	69.177	69.649	37	0	4	68	62	62	34	74.595
22:03	0	62	69.158	69.63	37	0	4	68	62	62	34	74.613
22:04	0	62	69.158	69.63	37	0	4	68	62	62	34	74.631
22:04	0	62	69.158	69.63	36	0	4	68	62	62	34	74.648
22:05	0	62	69.14	69.612	36	0	4	68	62	62	34	74.666
22:05	0	62	69.14	69.612	37	0	4	68	62	62	34	74.684
22:06	0	62	69.104	69.576	37	0	4	68	62	62	34	74.701
22:06	0	62	69.104	69.576	36	0	4	68	62	62	34	74.719
22:07	0	62	69.05	69.521	36	0	4	68	62	62	34	74.737
22:07	0	62	69.05	69.521	36	0	4	68	62	62	34	74.754
22:08	0	62	69.031	69.503	36	0	4	68	62	62	34	74.772
22:08	0	62	69.031	69.504	36	0	4	68	62	62	34	74.79
22:09	0	62	69.031	69.504	36	0	4	68	62	62	34	74.808
22:09	0	62	69.031	69.504	36	0	4	68	62	62	34	74.825
22:10	0	62	69.013	69.486	36	0	4	68	62	62	34	74.843
22:10	0	62	69.013	69.486	36	0	4	68	62	62	34	74.861
22:11	0	62	68.977	69.45	36	0	4	68	62	62	34	74.878
22:13	0	50	68.977	68.924	37	0	4	68	62	62	32	68.974
22:13	0	62	68.977	68.908	37	0	4	62	62	62	32	68.972
22:14	0	62	68.977	68.893	37	0	4	62	62	62	32	68.969
22:14	0	62	68.959	68.862	37	0	4	62	62	62	32	68.965
22:15	0	62	68.959	68.849	37	0	4	62	62	62	32	68.961
22:15	0	62	68.977	68.855	37	0	4	62	62	62	32	68.957
22:16	0	62	68.977	68.845	37	0	4	62	62	62	32	68.952
22:16	0	62	68.923	68.78	37	0	4	62	62	62	32	68.947
22:17	0	62	68.959	68.807	37	0	4	62	62	62	32	68.941
22:17	0	62	68.923	68.762	37	0	4	62	62	62	32	68.935
22:18	0	62	68.923	68.754	37	0	4	62	62	62	32	68.929
22:18	0	62	68.923	68.746	37	0	4	62	62	62	32	68.923
22:19	0	62	68.923	68.739	36	0	4	62	62	62	32	68.916
22:19	0	62	68.905	68.715	36	0	4	62	62	62	32	68.909
22:20	0	62	68.905	68.709	36	0	4	62	62	62	32	68.902
22:20	0	62	68.905	68.703	36	0	4	62	62	62	32	68.894
22:21	0	62	68.905	68.698	36	0	4	62	62	62	32	68.887
22:21	0	62	68.905	68.693	36	0	4	62	62	62	32	68.879
22:22	0	62	68.905	68.689	36	0	4	62	62	62	32	68.871
22:22	0	62	68.868	68.649	36	0	4	62	62	62	32	68.863
22:23	0	62	68.868	68.645	36	0	4	62	62	62	32	68.854
22:23	0	62	68.85	68.623	36	0	4	62	62	62	32	68.846
22:24	0	62	68.85	68.62	36	0	4	62	62	62	32	68.837
22:24	0	62	68.868	68.635	36	0	4	62	62	62	32	68.829
22:25	0	62	68.85	68.614	36	0	4	62	62	62	32	68.82
22:25	0	62	68.85	68.611	36	0	4	62	62	62	32	68.811
22:26	0	62	68.85	68.609	36	0	4	62	62	62	32	68.802
22:26	0	62	68.832	68.589	36	0	4	62	62	62	32	68.793
22:27	0	62	68.796	68.55	36	0	4	62	62	62	32	68.784
22:27	0	62	68.796	68.549	36	0	4	62	62	62	32	68.774
22:28	0	62	68.796	68.547	36	0	4	62	62	62	32	68.765
22:28	0	62	68.796	68.545	36	0	4	62	62	62	32	68.756
22:29	0	62	68.778	68.526	36	0	4	62	62	62	32	68.746
22:29	0	62	68.796	68.542	36	0	4	62	62	62	32	68.737
22:30	0	62	68.778	68.523	36	0	4	62	62	62	32	68.727
22:30	0	62	68.741	68.486	36	0	4	62	62	62	32	68.718
22:31	0	62	68.741	68.485	36	0	4	62	62	62	32	68.708
22:31	0	62	68.723	68.465	36	0	4	62	62	62	32	68.698
22:32	0	62	68.723	68.464	36	0	4	62	62	62	32	68.689
22:32	0	62	68.723	68.464	36	0	4	62	62	62	32	68.679
22:33	0	62	68.687	68.427	36	0	4	62	62	62	32	68.669
22:33	0	62	68.687	68.426	36	0	4	62	62	62	32	68.659
22:34	0	62	68.669	68.407	36	0	4	62	62	62	32	68.65
22:34	0	62	68.651	68.388	36	0	4	62	62	62	32	68.64
22:35	0	62	68.669	68.406	35	0	4	62	62	62	32	68.63
22:35	0	62	68.651	68.387	35	0	4	62	62	62	32	68.62
22:36	0	62	68.651	68.387	35	0	4	62	62	62	32	68.61
22:36	0	62	68.615	68.35	35	0	4	62	62	62	32	68.6
22:37	0	62	68.615	68.35	35	0	4	62	62	62	32	68.59
22:37	0	62	68.596	68.331	35	0	4	62	62	62	32	68.58
22:38	0	62	68.615	68.349	35	0	4	62	62	62	32	68.57
22:38	0	62	68.596	68.331	35	0	4	62	62	62	32	68.56
22:39	0	62	68.56	68.294	35	0	4	62	62	62	32	68.55
22:39	0	62	68.542	68.276	35	0	4	62	62	62	32	68.541
22:40	0	62	68.56	68.294	35	0	4	62	62	62	32	68.531
22:40	0	62	68.56	68.294	35	0	4	62	62	62	32	68.521
22:41	0	62	68.542	68.275	35	0	4	62	62	62	32	68.511
22:41	0	62	68.542	68.275	35	0	4	62	62	62	32	68.501
22:42	0	62	68.524	68.257	35	0	4	62	62	62	32	68.491
22:42	0	62	68.524	68.257	35	0	4	62	62	62	32	68.481
22:43	0	62	68.524	68.257	35	0	4	62	62	62	32	68.47
22:43	0	62	68.488	68.22	35	0	4	62	62	62	32	68.46
22:44	0	62	68.488	68.22	35	0	4	62	62	62	32	68.45
22:44	0	62	68.488	68.22	35	0	4	62	62	62	32	68.44
22:45	0	62	68.488	68.22	35	0	4	62	62	62	32	68.43
22:45	0	62	68.47	68.202	35	0	4	62	62	62	32	68.42
22:46	0	62	68.433	68.166	35	0	4	62	62	62	32	68.41
22:46	0	62	68.433	68.166	35	0	4	62	62	62	32	68.4
22:47	0	62	68.433	68.166	35	0	4	62	62	62	32	68.39
22:47	0	62	68.433	68.166	35	0	4	62	62	62	32	68.38
22:48	0	62	68.415	68.147	35	0	4	62	62	62	32	68.37
22:48	0	62	68.433	68.166	35	0	4	62	62	62	32	68.36
22:49	0	62	68.415	68.148	35	0	4	62	62	62	32	68.35
22:49	0	62	68.415	68.148	35	0	4	62	62	62	32	68.34
22:50	0	62	68.415	68.148	35	0	4	62	62	62	32	68.33
22:50	0	62	68.433	68.166	35	0	4	62	62	62	32	68.32
22:51	0	62	68.379	68.111	35	0	4	62	62	62	32	68.31
22:51	0	62	68.415	68.148	35	0	4	62	62	62	32	68.3
22:52	0	62	68.415	68.148	35	0	4	62	62	62	32	68.29
22:52	0	62	68.415	68.148	35	0	4	62	62	62	32	68.28
22:53	0	62	68.415	68.148	35	0	4	62	62	62	32	68.27
22:53	0	62	68.415	68.148	35	0	4	62	62	62	32	68.26
22:54	0	62	68.361	68.093	35	0	4	62	62	62	32	68.25
22:54	0	62	68.379	68.112	35	0	4	62	62	62	32	68.24
22:55	0	62	68.379	68.112	35	0	4	62	62	62	32	68.23
22:55	0	62	68.379	68.112	35	0	4	62	62	62	32	68.22
22:56	0	62	68.361	68.094	35	0	4	62	62	62	32	68.21
22:56	0	62	68.379	68.112	35	0	4	62	62	62	32	68.2
22:57	0	62	68.361	68.094	35	0	4	62	62	62	32	68.19
22:57	0	62	68.379	68.112	35	0	4	62	62	62	32	68.18
22:58	0	62	68.379	68.112	35	0	4	62	62	62	32	68.17
22:58	0	62	68.361	68.094	35	0	4	62	62	62	32	68.16
22:59	0	62	68.361	68.094	35	0	4	62	62	62	32	68.15
22:59	0	62	68.361	68.094	35	0	4	62	62	62	32	68.14
23:00	0	62	68.361	68.094	35	0	4	62	62	62	32	68.13
23:00	0	62	68.343	68.076	35	0	4	62	62	62	32	68.12
23:01	0	62	68.361	68.094	35	0	4	62	62	62	32	68.11
23:01	0	62	68.361	68.094	35	0	4	62	62	62	32	68.1
23:02	0	62	68.361	68.094	35	0	4	62	62	62	32	68.09
23:02	0	62	68.361	68.094	35	0	4	62	62	62	32	68.08
23:03	0	62	68.361	68.094	35	0	4	62	62	62	32	68.07
23:03	0	62	68.361	68.094	35	0	4	62	62	62	32	68.06
23:04	0	62	68.361	68.095	35	0	4	62	62	62	32	68.05
23:04	0	62	68.361	68.095	35	0	4	62	62	62	32	68.04
23:05	0	62	68.343	68.077	35	0	4	62	62	62	32	68.03
23:05	0	62	68.343	68.077	35	0	4	62	62	62	32	68.02
23:06	0	62	68.361	68.095	35	0	4	62	62	62	32	68.01
23:06	0	62	68.361	68.095	35	0	4	62	62	62	32	68
23:07	0	62	68.361	68.095	35	0	4	62	62	62	32	67.99
23:07	0	62	68.361	68.095	35	0	4	62	62	62	32	67.98
23:08	0	62	68.343	68.077	35	0	4	62	62	62	32	67.97
23:08	0	62	68.343	68.077	35	0	4	62	62	62	32	67.96
23:09	0	62	68.343	68.077	35	0	4	62	62	62	32	67.95
23:09	0	62	68.361	68.095	35	0	4	62	62	62	32	67.94
23:10	0	62	68.343	68.077	35	0	4	62	62	62	32	67.93
23:10	0	62	68.343	68.077	35	0	4	62	62	62	32	67.92
23:11	0	62	68.343	68.077	35	0	4	62	62	62	32	67.91
23:11	0	62	68.343	68.077	35	0	4	62	62	62	32	67.9
23:12	0	62	68.343	68.078	35	0	4	62	62	62	32	67.89
23:12	0	62	68.343	68.078	35	0	4	62	62	62	32	67.88
23:13	0	62	68.343	68.078	35	0	4	62	62	62	32	67.87
23:13	0	62	68.343	68.078	35	0	4	62	62	62	32	67.861
23:14	0	62	68.343	68.078	35	0	4	62	62	62	32	67.851
23:14	0	62	68.343	68.078	35	0	4	62	62	62	32	67.841
23:15	0	62	68.343	68.078	35	0	4	62	62	62	32	67.831
23:15	0	62	68.361	68.096	35	0	4	62	62	62	32	67.821
23:16	0	62	68.343	68.078	35	0	4	62	62	62	32	67.811
23:16	0	62	68.361	68.096	35	0	4	62	62	62	32	67.801
23:17	0	62	68.343	68.078	35	0	4	62	62	62	32	67.791
23:17	0	62	68.361	68.096	35	0	4	62	62	62	32	67.781
23:18	0	62	68.361	68.097	35	0	4	62	62	62	32	67.771
23:18	0	62	68.361	68.097	35	0	4	62	62	62	32	67.761
23:19	0	62	68.361	68.097	35	0	4	62	62	62	32	67.751
23:19	0	62	68.361	68.097	35	0	4	62	62	62	32	67.742
23:20	0	62	68.361	68.097	35	0	4	62	62	62	32	67.732
23:20	0	62	68.361	68.097	35	0	4	62	62	62	32	67.722
23:21	0	62	68.361	68.097	35	0	4	62	62	62	32	67.712
23:21	0	62	68.379	68.115	35	0	4	62	62	62	32	67.702
23:22	0	62	68.379	68.115	35	0	4	62	62	62	32	67.692
23:22	0	62	68.361	68.097	35	0	4	62	62	62	32	67.682
23:23	0	62	68.379	68.115	35	0	4	62	62	62	32	67.672
23:23	0	62	68.379	68.115	35	0	4	62	62	62	32	67.662
23:24	0	62	68.415	68.152	35	0	4	62	62	62	32	67.653
23:24	0	62	68.415	68.152	35	0	4	62	62	62	32	67.643
23:25	0	62	68.379	68.116	35	0	4	62	62	62	32	67.633
23:25	0	62	68.415	68.152	35	0	4	62	62	62	32	67.623
23:26	0	62	68.415	68.152	35	0	4	62	62	62	32	67.613
23:26	0	62	68.433	68.17	35	0	4	62	62	62	32	67.603
23:27	0	62	68.415	68.152	35	0	4	62	62	62	32	67.593
23:27	0	62	68.433	68.17	35	0	4	62	62	62	32	67.584
23:28	0	62	68.433	68.171	35	0	4	62	62	62	32	67.574
23:28	0	62	68.433	68.171	35	0	4	62	62	62	32	67.564
23:29	0	62	68.433	68.171	35	0	4	62	62	62	32	67.554
23:29	0	62	68.433	68.171	35	0	4	62	62	62	32	67.544
23:30	0	62	68.47	68.207	35	0	4	62	62	62	32	67.534
23:30	0	62	68.47	68.207	35	0	4	62	62	62	32	67.524
23:31	0	62	68.47	68.207	35	0	4	62	62	62	32	67.515
23:31	0	62	68.47	68.207	35	0	4	62	62	62	32	67.505
23:32	0	62	68.488	68.225	35	0	4	62	62	62	32	67.495
23:32	0	62	68.488	68.226	35	0	4	62	62	62	32	67.485
23:33	0	62	68.488	68.226	35	0	4	62	62	62	32	67.475
23:33	0	62	68.488	68.226	35	0	4	62	62	62	32	67.465
23:34	0	62	68.524	68.262	35	0	4	62	62	62	32	67.456
23:34	0	62	68.488	68.226	35	0	4	62	62	62	32	67.446
23:35	0	62	68.524	68.262	35	0	4	62	62	62	32	67.436
23:35	0	62	68.524	68.262	35	0	4	62	62	62	32	67.426
23:36	0	62	68.524	68.262	35	0	4	62	62	62	32	67.416
23:36	0	62	68.524	68.262	35	0	4	62	62	62	32	67.407
23:37	0	62	68.524	68.262	35	0	4	62	62	62	32	67.397
23:37	0	62	68.542	68.281	35	0	4	62	62	62	32	67.387
23:38	0	62	68.542	68.281	35	0	4	62	62	62	32	67.377
23:38	0	62	68.542	68.281	35	0	4	62	62	62	32	67.367
23:39	0	62	68.542	68.281	35	0	4	62	62	62	32	67.358
23:39	0	62	68.542	68.281	35	0	4	62	62	62	32	67.348
23:40	0	62	68.542	68.281	35	0	4	62	62	62	32	67.338
23:40	0	62	68.542	68.281	35	0	4	62	62	62	32	67.328
23:41	0	62	68.56	68.299	35	0	4	62	62	62	32	67.318
23:41	0	62	68.56	68.299	35	0	4	62	62	62	32	67.309
23:42	0	62	68.596	68.336	35	0	4	62	62	62	32	67.299
23:42	0	62	68.56	68.3	35	0	4	62	62	62	32	67.289
23:43	0	62	68.596	68.336	35	0	4	62	62	62	32	67.279
23:43	0	62	68.56	68.3	35	0	4	62	62	62	32	67.27
23:44	0	62	68.596	68.336	35	0	4	62	62	62	32	67.26
23:44	0	62	68.615	68.354	35	0	4	62	62	62	32	67.25
23:45	0	62	68.615	68.354	35	0	4	62	62	62	32	67.24
23:45	0	62	68.615	68.354	35	0	4	62	62	62	32	67.23
23:46	0	62	68.615	68.354	35	0	4	62	62	62	32	67.221
23:46	0	62	68.651	68.391	35	0	4	62	62	62	32	67.211
23:47	0	62	68.615	68.355	35	0	4	62	62	62	32	67.201
23:47	0	62	68.615	68.355	35	0	4	62	62	62	32	67.191
23:48	0	62	68.651	68.397	35	0	4	62	62	62	32	67.182
23:48	0	62	68.651	68.413	34	0	4	62	62	62	32	67.173
23:49	0	62	68.651	68.435	34	0	4	62	62	62	32	67.164
23:49	0	62	68.669	68.479	34	0	4	62	62	62	32	67.157
23:50	0	62	68.669	68.513	34	0	4	62	62	62	32	67.15
23:50	0	62	68.669	68.546	34	0	4	62	62	62	32	67.145
23:51	0	62	68.669	68.582	34	0	4	62	62	62	32	67.141
23:51	0	62	68.669	68.621	34	0	4	62	62	62	32	67.139
23:52	0	62	68.687	68.675	34	0	4	62	62	62	32	67.138
23:52	0	62	68.687	68.71	34	0	4	62	62	62	32	67.138
23:53	0	62	68.687	68.747	34	0	4	62	62	62	32	67.14
23:53	0	62	68.687	68.781	34	0	4	62	62	62	32	67.143
23:54	0	62	68.723	68.851	34	0	4	62	62	62	32	67.147
23:54	0	62	68.687	68.844	34	0	4	62	62	62	32	67.153
23:55	0	62	68.723	68.907	34	0	4	62	62	62	32	67.159
23:55	0	62	68.687	68.903	34	0	4	62	62	62	32	67.167
23:56	0	62	68.741	68.98	34	0	4	62	62	62	32	67.175
23:56	0	62	68.741	69.004	34	0	4	62	62	62	32	67.185
23:57	0	62	68.741	69.023	34	0	4	62	62	62	32	67.195
23:57	0	62	68.741	69.039	34	0	4	62	62	62	32	67.206
23:58	0	62	68.778	69.087	34	0	4	62	62	62	32	67.217
23:58	0	62	68.778	69.097	34	0	4	62	62	62	32	67.229
23:59	0	62	68.778	69.098	34	0	4	62	62	62	32	67.241
23:59	0	62	68.778	69.092	34	0	4	62	62	62	32	67.253
0:00	0	62	68.741	69.042	34	0	4	62	62	62	30	67.265
0:00	0	62	68.778	69.058	34	0	4	62	62	62	30	67.276
0:01	0	62	68.796	69.058	34	0	4	62	62	62	30	67.286
0:01	0	62	68.796	69.043	34	0	4	62	62	62	30	67.295
0:02	0	62	68.796	69.032	34	0	4	62	62	62	30	67.304
0:03	0	62	68.832	69.034	34	0	4	62	62	62	30	67.32
0:03	0	62	68.832	69.015	34	0	4	62	62	62	30	67.328
0:04	0	62	68.85	69.012	34	0	4	62	62	62	30	67.334
0:04	0	62	68.832	68.975	34	0	4	62	62	62	30	67.34
0:05	0	62	68.832	68.957	34	0	4	62	62	62	30	67.345
0:05	0	62	68.85	68.958	34	0	4	62	62	62	30	67.349
0:06	0	62	68.85	68.941	34	0	4	62	62	62	30	67.353
0:06	0	62	68.868	68.943	34	0	4	62	62	62	30	67.356
0:07	0	62	68.868	68.93	34	0	4	62	62	62	30	67.358
0:07	0	62	68.868	68.919	34	0	4	62	62	62	30	67.36
0:08	0	62	68.868	68.912	34	0	4	62	62	62	30	67.362
0:08	0	62	68.85	68.892	34	0	4	62	62	62	30	67.363
0:09	0	62	68.905	68.943	34	0	4	62	62	62	30	67.365
0:09	0	62	68.923	68.969	34	0	4	62	62	62	30	67.366
0:10	0	62	68.905	68.964	34	0	4	62	62	62	30	67.369
0:10	0	62	68.923	68.994	34	0	4	62	62	62	30	67.371
0:11	0	62	68.923	69.005	34	0	4	62	62	62	30	67.374
0:11	0	62	68.923	69.016	34	0	4	62	62	62	30	67.377
0:12	0	62	68.959	69.061	34	0	4	62	62	62	30	67.381
0:12	0	62	68.959	69.069	34	0	4	62	62	62	30	67.385
0:13	0	62	68.959	69.086	34	0	4	62	62	62	30	67.389
0:13	0	62	68.959	69.102	34	0	4	62	62	62	30	67.395
0:14	0	62	68.977	69.134	34	0	4	62	62	62	30	67.4
0:14	0	62	68.977	69.147	34	0	4	62	62	62	30	67.406
0:15	0	62	68.977	69.161	34	0	4	62	62	62	30	67.413
0:15	0	62	68.977	69.168	34	0	4	62	62	62	30	67.42
0:16	0	62	69.013	69.216	34	0	4	62	62	62	30	67.427
0:16	0	62	69.013	69.215	34	0	4	62	62	62	30	67.435
0:17	0	62	69.013	69.222	34	0	4	62	62	62	30	67.443
0:17	0	62	69.031	69.242	34	0	4	62	62	62	30	67.451
0:18	0	62	69.013	69.227	34	0	4	62	62	62	30	67.459
0:18	0	62	69.031	69.237	34	0	4	62	62	62	30	67.467
0:19	0	62	69.031	69.233	34	0	4	62	62	62	30	67.474
0:19	0	62	69.031	69.224	34	0	4	62	62	62	30	67.482
0:20	0	62	69.031	69.21	34	0	4	62	62	62	30	67.488
0:20	0	62	69.05	69.213	34	0	4	62	62	62	30	67.495
0:21	0	62	69.031	69.177	34	0	4	62	62	62	30	67.501
0:21	0	62	69.05	69.175	34	0	4	62	62	62	30	67.506
0:22	0	62	69.05	69.16	34	0	4	62	62	62	30	67.51
0:22	0	62	69.05	69.149	34	0	4	62	62	62	30	67.514
0:23	0	62	69.05	69.137	34	0	4	62	62	62	30	67.517
0:23	0	62	69.05	69.122	34	0	4	62	62	62	30	67.52
0:24	0	62	69.086	69.153	34	0	4	62	62	62	30	67.523
0:24	0	62	69.05	69.114	34	0	4	62	62	62	30	67.525
0:25	0	62	69.086	69.146	34	0	4	62	62	62	30	67.528
0:25	0	62	69.086	69.134	34	0	4	62	62	62	30	67.53
0:26	0	62	69.086	69.125	34	0	4	62	62	62	30	67.531
0:26	0	62	69.086	69.124	34	0	4	62	62	62	30	67.533
0:27	0	62	69.086	69.127	34	0	4	62	62	62	30	67.534
0:27	0	62	69.104	69.144	34	0	4	62	62	62	30	67.536
0:28	0	62	69.104	69.148	34	0	4	62	62	62	30	67.537
0:28	0	62	69.104	69.151	34	0	4	62	62	62	30	67.539
0:29	0	62	69.104	69.157	34	0	4	62	62	62	30	67.541
0:29	0	62	69.14	69.196	34	0	4	62	62	62	30	67.543
0:30	0	62	69.14	69.208	34	0	4	62	62	62	30	67.545
0:30	0	62	69.14	69.218	34	0	4	62	62	62	30	67.548
0:31	0	62	69.14	69.228	34	0	4	62	62	62	30	67.551
0:31	0	62	69.14	69.24	34	0	4	62	62	62	30	67.555
0:32	0	62	69.14	69.251	34	0	4	62	62	62	30	67.559
0:32	0	62	69.158	69.275	34	0	4	62	62	62	30	67.563
0:33	0	62	69.14	69.265	34	0	4	62	62	62	30	67.568
0:33	0	62	69.158	69.287	34	0	4	62	62	62	30	67.572
0:34	0	62	69.158	69.287	34	0	4	62	62	62	30	67.577
0:34	0	62	69.158	69.289	34	0	4	62	62	62	30	67.582
0:35	0	62	69.177	69.309	34	0	4	62	62	62	30	67.587
0:35	0	62	69.158	69.288	34	0	4	62	62	62	30	67.592
0:36	0	62	69.158	69.278	34	0	4	62	62	62	30	67.597
0:36	0	62	69.177	69.286	34	0	4	62	62	62	30	67.601
0:37	0	62	69.158	69.261	34	0	4	62	62	62	30	67.605
0:37	0	62	69.177	69.272	34	0	4	62	62	62	30	67.609
0:38	0	62	69.177	69.264	34	0	4	62	62	62	30	67.612
0:38	0	62	69.177	69.262	34	0	4	62	62	62	30	67.615
0:39	0	62	69.213	69.29	34	0	4	62	62	62	30	67.618
0:39	0	62	69.213	69.291	34	0	4	62	62	62	30	67.621
0:40	0	62	69.213	69.29	34	0	4	62	62	62	30	67.624
0:40	0	62	69.177	69.251	34	0	4	62	62	62	30	67.627
0:41	0	62	69.213	69.28	34	0	4	62	62	62	30	67.63
0:41	0	62	69.213	69.281	34	0	4	62	62	62	30	67.632
0:42	0	62	69.213	69.277	34	0	4	62	62	62	30	67.635
0:42	0	62	69.213	69.275	34	0	4	62	62	62	30	67.637
0:43	0	62	69.213	69.275	34	0	4	62	62	62	30	67.639
0:43	0	62	69.213	69.277	34	0	4	62	62	62	30	67.642
0:44	0	62	69.213	69.274	34	0	4	62	62	62	30	67.644
0:44	0	62	69.213	69.27	34	0	4	62	62	62	30	67.646
0:45	0	62	69.231	69.283	34	0	4	62	62	62	30	67.648
0:45	0	62	69.213	69.259	34	0	4	62	62	62	30	67.65
0:46	0	62	69.231	69.269	34	0	4	62	62	62	30	67.652
0:46	0	62	69.231	69.265	34	0	4	62	62	62	30	67.653
0:47	0	62	69.213	69.24	34	0	4	62	62	62	30	67.654
0:47	0	62	69.213	69.232	34	0	4	62	62	62	30	67.655
0:48	0	62	69.231	69.242	34	0	4	62	62	62	30	67.656
0:48	0	62	69.231	69.238	34	0	4	62	62	62	30	67.656
0:49	0	62	69.213	69.218	34	0	4	62	62	62	30	67.656
0:49	0	62	69.213	69.21	34	0	4	62	62	62	30	67.656
0:50	0	62	69.231	69.225	34	0	4	62	62	62	30	67.656
0:50	0	62	69.231	69.219	34	0	4	62	62	62	30	67.656
0:51	0	62	69.213	69.2	34	0	4	62	62	62	30	67.655
0:51	0	62	69.213	69.195	34	0	4	62	62	62	30	67.655
0:52	0	62	69.213	69.189	34	0	4	62	62	62	30	67.654
0:52	0	62	69.213	69.184	34	0	4	62	62	62	30	67.653
0:53	0	62	69.213	69.182	34	0	4	62	62	62	30	67.652
0:53	0	62	69.213	69.181	34	0	4	62	62	62	30	67.651
0:54	0	62	69.177	69.142	34	0	4	62	62	62	30	67.649
0:54	0	62	69.213	69.169	34	0	4	62	62	62	30	67.648
0:55	0	62	69.213	69.169	34	0	4	62	62	62	30	67.646
0:55	0	62	69.213	69.172	34	0	4	62	62	62	30	67.645
0:56	0	62	69.213	69.177	34	0	4	62	62	62	30	67.643
0:56	0	62	69.213	69.182	34	0	4	62	62	62	30	67.642
0:57	0	62	69.213	69.187	34	0	4	62	62	62	30	67.641
0:57	0	62	69.213	69.189	34	0	4	62	62	62	30	67.64
0:58	0	62	69.213	69.192	34	0	4	62	62	62	30	67.639
0:58	0	62	69.213	69.188	34	0	4	62	62	62	30	67.639
0:59	0	62	69.213	69.179	34	0	4	62	62	62	30	67.637
0:59	0	62	69.213	69.172	34	0	4	62	62	62	30	67.636
1:00	0	62	69.177	69.141	34	0	4	62	62	62	25	67.635
1:00	0	62	69.177	69.124	34	0	4	62	62	62	25	67.633
1:01	0	62	69.158	69.096	34	0	4	62	62	62	25	67.631
1:01	0	62	69.177	69.1	34	0	4	62	62	62	25	67.628
1:02	0	62	69.177	69.092	34	0	4	62	62	62	25	67.625
1:02	0	62	69.177	69.09	34	0	4	62	62	62	25	67.622
1:03	0	62	69.177	69.089	34	0	4	62	62	62	25	67.619
1:03	0	62	69.177	69.088	34	0	4	62	62	62	25	67.615
1:04	0	62	69.158	69.069	34	0	4	62	62	62	25	67.612
1:04	0	62	69.158	69.071	34	0	4	62	62	62	25	67.609
1:05	0	62	69.158	69.075	34	0	4	62	62	62	25	67.606
1:05	0	62	69.177	69.102	34	0	4	62	62	62	25	67.603
1:06	0	62	69.158	69.093	33	0	4	62	62	62	25	67.6
1:06	0	62	69.158	69.106	33	0	4	62	62	62	25	67.598
1:07	0	62	69.158	69.116	33	0	4	62	62	62	25	67.596
1:07	0	62	69.158	69.125	33	0	4	62	62	62	25	67.595
1:08	0	62	69.158	69.132	33	0	4	62	62	62	25	67.593
1:08	0	62	69.158	69.142	33	0	4	62	62	62	25	67.593
1:09	0	62	69.158	69.148	33	0	4	62	62	62	25	67.592
1:09	0	62	69.158	69.156	33	0	4	62	62	62	25	67.592
1:10	0	62	69.158	69.162	33	0	4	62	62	62	25	67.592
1:10	0	62	69.158	69.17	33	0	4	62	62	62	25	67.592
1:11	0	62	69.14	69.155	33	0	4	62	62	62	25	67.593
1:11	0	62	69.158	69.176	33	0	4	62	62	62	25	67.594
1:12	0	62	69.14	69.162	33	0	4	62	62	62	25	67.594
1:12	0	62	69.158	69.18	33	0	4	62	62	62	25	67.595
1:13	0	62	69.14	69.167	33	0	4	62	62	62	25	67.596
1:13	0	62	69.14	69.165	33	0	4	62	62	62	25	67.597
1:14	0	62	69.14	69.162	33	0	4	62	62	62	25	67.598
1:14	0	62	69.14	69.159	33	0	4	62	62	62	25	67.598
1:15	0	62	69.104	69.118	33	0	4	62	62	62	25	67.599
1:15	0	62	69.14	69.146	33	0	4	62	62	62	25	67.599
1:16	0	62	69.14	69.14	33	0	4	62	62	62	25	67.599
1:16	0	62	69.14	69.134	33	0	4	62	62	62	25	67.599
1:17	0	62	69.14	69.12	33	0	4	62	62	62	25	67.599
1:17	0	62	69.104	69.067	33	0	4	62	62	62	25	67.598
1:18	0	62	69.14	69.09	33	0	4	62	62	62	25	67.596
1:18	0	62	69.14	69.078	33	0	4	62	62	62	25	67.594
1:19	0	62	69.104	69.028	33	0	4	62	62	62	25	67.591
1:19	0	62	69.086	69.001	33	0	4	62	62	62	25	67.588
